(-296, 0, -2951)
(877, -91, -1502)
(-296, 0, -2951)
(877, -91, -1502)
(-296, 0, -2951)
(877, -91, -1502)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(-296, 0, -2951)
(2821, 1548, 12290)
(-9, 420, 2339)
(-2, 200, -200)
(573, 150, 153)
(1145, -240, -840)
(574, 150, -1835)
(-574, 150, -1835)
(-1231, -240, -840)
(-573, 150, 152)
(1213, 110, 1261)
(-9, 420, 2339)
(-9, 420, 2339)
(-9, 420, 2339)
(-9, 420, 2339)
(-9, 420, 2339)
(-9, 420, 2339)
(76, 77, 78)
(-9, 420, 2339)
